id	filename	md5	size	state
41e96482-bc24-4a1a-8ef2-8ef4d525ad40	41e96482-bc24-4a1a-8ef2-8ef4d525ad40/52e52b5d-4112-4616-8ddd-2a4524a91778.rna_seq.augmented_star_gene_counts.tsv	51fa05e5b8db6567c1f54ed18878ffd2	4227608	validated
9bd26335-dd71-4821-b7d1-a4e24430fbb3	9bd26335-dd71-4821-b7d1-a4e24430fbb3/841e54a1-9d65-4256-b70e-eb64659b40a4.rna_seq.augmented_star_gene_counts.tsv	7317608cc1ef3790db80ce5e07d4ca91	4229983	validated
ae037177-0902-4c94-8e3c-632e240d3945	ae037177-0902-4c94-8e3c-632e240d3945/b71b334c-768e-46f6-bc7e-c95a11f44f03.rna_seq.augmented_star_gene_counts.tsv	4d981ef035274014c4677af0dac9d911	4240764	validated
9dffc7c0-da78-48a9-b438-a4886a45048e	9dffc7c0-da78-48a9-b438-a4886a45048e/52b34ef3-a814-4aa9-a395-6beea6a71f11.rna_seq.augmented_star_gene_counts.tsv	ef3ff1b0c15f22c4187e34058739096c	4229534	validated
94913b2f-256e-4487-90ed-2c9b3869ca6b	94913b2f-256e-4487-90ed-2c9b3869ca6b/bbb551fa-5173-4987-8de4-d596bf56897a.rna_seq.augmented_star_gene_counts.tsv	5a404d0de037becd9d1254a360b4942f	4217436	validated
bae11f13-84a4-4fe3-b9e4-9d48b74896af	bae11f13-84a4-4fe3-b9e4-9d48b74896af/da046621-2982-42dc-b54d-6c875ecb5368.rna_seq.augmented_star_gene_counts.tsv	88a3c28c7d2701a31a9ae9f802e569d0	4244861	validated
36e8195f-72b1-4d87-9be5-a487689aba5e	36e8195f-72b1-4d87-9be5-a487689aba5e/772dcecf-b53d-42e2-8161-f48030150aa0.rna_seq.augmented_star_gene_counts.tsv	affdba1a9df80361e58c50109bbc81d0	4227299	validated
987832ae-aab4-430f-abc1-8783736fbe69	987832ae-aab4-430f-abc1-8783736fbe69/ed0926c8-6642-4741-9de6-e04014ba0364.rna_seq.augmented_star_gene_counts.tsv	9256869621404e0b417a632ed53adbf2	4234546	validated
4320b770-69f3-4dd2-afea-8b7f7cdf44c2	4320b770-69f3-4dd2-afea-8b7f7cdf44c2/32e5ef2b-4387-4d2c-8e62-d18b5106414f.rna_seq.augmented_star_gene_counts.tsv	ea55d80feb430b5fd58948234d7927f4	4227980	validated
deb2d529-5ea7-4a41-be07-f9239d7ac759	deb2d529-5ea7-4a41-be07-f9239d7ac759/5d081953-cf3a-40cb-95bf-f418ed3879ac.rna_seq.augmented_star_gene_counts.tsv	f51db06a247a24205c23debe748cf6e8	4234104	validated
